"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk"
"91",0.909090909090909,-1,"569",FALSE,"right",0.5,"3","first_time",1.1625,"1",-1,"Restaurant",31,"F",1,0.43,0,10,1
"92",0.919191919191919,-1,"342",FALSE,"right",0.5,"3","first_time",1.175,"1",-1,"Restaurant",31,"F",1,0.43,0,10,1
"93",0.929292929292929,-1,"308",FALSE,"right",0.5,"3","first_time",1.1875,"1",-1,"Restaurant",31,"F",1,0.43,0,10,1
"94",0.939393939393939,-1,"193",FALSE,"right",0.5,"3","first_time",1.2,"1",-1,"Restaurant",31,"F",1,0.43,0,10,1
"95",0.94949494949495,-1,"296",TRUE,"left",0,"4","first_time",1.2,"1",-1,"Restaurant",31,"F",1,0.43,0,10,1
"96",0.95959595959596,-1,"170",TRUE,"left",0,"4","first_time",1.2,"1",-1,"Restaurant",31,"F",1,0.43,0,10,0
"97",0.96969696969697,-1,"272",TRUE,"left",0,"4","first_time",1.2,"1",-1,"Restaurant",31,"F",1,0.43,0,10,0
"98",0.97979797979798,-1,"413",TRUE,"left",0,"4","first_time",1.2,"1",-1,"Restaurant",31,"F",1,0.43,0,10,0
"99",0.98989898989899,-1,"486",TRUE,"left",0,"4","first_time",1.2,"1",-1,"Restaurant",31,"F",1,0.43,0,10,0
"100",1,-1,"74",FALSE,"right",0.5,"3","first_time",1.2125,"1",-1,"Restaurant",31,"F",1,0.43,0,10,0
"220",0,1,"-1",NA,NA,-1,NA,"first_time",0,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,NA
"221",0.0101010101010101,1,"1238",TRUE,"right",0,"4","first_time",0,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,NA
"222",0.0202020202020202,1,"2064",FALSE,"left",0.5,"2","first_time",0.0125,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,0
"223",0.0303030303030303,1,"1918",FALSE,"left",0.5,"2","first_time",0.025,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,0
"224",0.0404040404040404,1,"1402",TRUE,"right",1,"4","first_time",0.05,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,0
"225",0.0505050505050505,1,"1416",FALSE,"left",0.5,"2","first_time",0.0625,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,1
"226",0.0606060606060606,1,"1522",TRUE,"right",0,"4","first_time",0.0625,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,1
"227",0.0707070707070707,1,"824",FALSE,"left",0.5,"2","first_time",0.075,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,0
"228",0.0808080808080808,1,"1760",TRUE,"right",1,"4","first_time",0.1,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,0
"229",0.0909090909090909,1,"724",TRUE,"right",0,"4","first_time",0.1,"2",-1,"Restaurant",34,"F",-1,0.3,0,1,1
"230",0.101010101010101,1,"431",FALSE,"left",0.5,"2","first_time",0.1125,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"231",0.111111111111111,1,"463",FALSE,"left",0.5,"2","first_time",0.125,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"232",0.121212121212121,1,"1086",FALSE,"left",0.5,"2","first_time",0.1375,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"233",0.131313131313131,1,"451",TRUE,"right",1,"4","first_time",0.1625,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"234",0.141414141414141,1,"397",FALSE,"left",0.5,"2","first_time",0.175,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,1
"235",0.151515151515152,1,"593",TRUE,"right",0,"4","first_time",0.175,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,1
"236",0.161616161616162,1,"645",TRUE,"right",0,"4","first_time",0.175,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"237",0.171717171717172,1,"394",TRUE,"right",0,"4","first_time",0.175,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"238",0.181818181818182,1,"301",FALSE,"left",0.5,"2","first_time",0.1875,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"239",0.191919191919192,1,"433",FALSE,"left",0.5,"2","first_time",0.2,"2",-1,"Restaurant",34,"F",-1,0.3,0,2,0
"240",0.202020202020202,1,"537",FALSE,"left",0.5,"2","first_time",0.2125,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,0
"241",0.212121212121212,1,"476",TRUE,"right",1,"4","first_time",0.2375,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,0
"242",0.222222222222222,1,"505",FALSE,"left",0.5,"2","first_time",0.25,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"243",0.232323232323232,1,"861",FALSE,"left",0.5,"2","first_time",0.2625,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"244",0.242424242424242,1,"816",FALSE,"left",0.5,"2","first_time",0.275,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"245",0.252525252525253,1,"1387",TRUE,"right",1,"4","first_time",0.3,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"246",0.262626262626263,1,"351",FALSE,"left",0.5,"2","first_time",0.3125,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"247",0.272727272727273,1,"276",FALSE,"left",0.5,"2","first_time",0.325,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"248",0.282828282828283,1,"1",FALSE,"left",0.5,"2","first_time",0.3375,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"249",0.292929292929293,1,"242",TRUE,"right",0,"4","first_time",0.3375,"2",-1,"Restaurant",34,"F",-1,0.3,0,3,1
"250",0.303030303030303,1,"470",FALSE,"left",0.5,"2","first_time",0.35,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"251",0.313131313131313,1,"632",TRUE,"right",1,"4","first_time",0.375,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"252",0.323232323232323,1,"364",FALSE,"left",0.5,"2","first_time",0.3875,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,1
"253",0.333333333333333,1,"905",FALSE,"left",0.5,"2","first_time",0.4,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,1
"254",0.343434343434343,1,"735",TRUE,"right",0,"4","first_time",0.4,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,1
"255",0.353535353535354,1,"346",FALSE,"left",0.5,"2","first_time",0.4125,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"256",0.363636363636364,1,"423",FALSE,"left",0.5,"2","first_time",0.425,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"257",0.373737373737374,1,"532",FALSE,"left",0.5,"2","first_time",0.4375,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"258",0.383838383838384,1,"494",FALSE,"left",0.5,"2","first_time",0.45,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"259",0.393939393939394,1,"279",TRUE,"right",0,"4","first_time",0.45,"2",-1,"Restaurant",34,"F",-1,0.3,0,4,0
"260",0.404040404040404,1,"297",FALSE,"left",0.5,"2","first_time",0.4625,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"261",0.414141414141414,1,"325",TRUE,"right",1,"4","first_time",0.4875,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"262",0.424242424242424,1,"545",FALSE,"left",0.5,"2","first_time",0.5,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,1
"263",0.434343434343434,1,"551",FALSE,"left",0.5,"2","first_time",0.5125,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,1
"264",0.444444444444444,1,"716",TRUE,"right",0,"4","first_time",0.5125,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,1
"265",0.454545454545455,1,"268",FALSE,"left",0.5,"2","first_time",0.525,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"266",0.464646464646465,1,"551",FALSE,"left",0.5,"2","first_time",0.5375,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"267",0.474747474747475,1,"277",FALSE,"left",0.5,"2","first_time",0.55,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"268",0.484848484848485,1,"357",FALSE,"left",0.5,"2","first_time",0.5625,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"269",0.494949494949495,1,"565",TRUE,"right",1,"4","first_time",0.5875,"2",-1,"Restaurant",34,"F",-1,0.3,0,5,0
"270",0.505050505050505,1,"392",FALSE,"left",0.5,"2","first_time",0.6,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,1
"271",0.515151515151515,1,"1061",FALSE,"left",0.5,"2","first_time",0.6125,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,1
"272",0.525252525252525,1,"772",TRUE,"right",0,"4","first_time",0.6125,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,1
"273",0.535353535353535,1,"311",FALSE,"left",0.5,"2","first_time",0.625,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,0
"274",0.545454545454545,1,"595",FALSE,"left",0.5,"2","first_time",0.6375,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,0
"275",0.555555555555556,1,"501",FALSE,"left",0.5,"2","first_time",0.65,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,0
"276",0.565656565656566,1,"659",TRUE,"right",1,"4","first_time",0.675,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,0
"277",0.575757575757576,1,"374",FALSE,"left",0.5,"2","first_time",0.6875,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,1
"278",0.585858585858586,1,"383",FALSE,"left",0.5,"2","first_time",0.7,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,1
"279",0.595959595959596,1,"304",FALSE,"left",0.5,"2","first_time",0.7125,"2",-1,"Restaurant",34,"F",-1,0.3,0,6,1
"280",0.606060606060606,1,"277",FALSE,"left",0.5,"2","first_time",0.725,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,1
"281",0.616161616161616,1,"382",FALSE,"left",0.5,"2","first_time",0.7375,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,1
"282",0.626262626262626,1,"769",FALSE,"left",0.5,"2","first_time",0.75,"2",-1,"Restaurant",34,"F",-1,0.3,0,7,1
