Thu Mar  2 14:14:14 2017	
82	1	first_win	1056	True	left	1	1	first_time	0.025	
82	2	first_win	2268	True	left	0	1	first_time	0.025	
82	3	first_win	2222	False	right	0.5	2	first_time	0.0375	
82	4	first_win	1900	True	left	1	1	first_time	0.0625	
82	5	first_win	2283	False	right	0.5	2	first_time	0.075	
82	6	first_win	1968	False	right	0.5	2	first_time	0.0875	
82	7	first_win	2141	True	left	0	1	first_time	0.0875	
82	8	first_win	1527	True	left	1	1	first_time	0.1125	
82	9	first_win	1872	True	left	0	1	first_time	0.1125	
82	10	first_win	855	True	left	0	1	first_time	0.1125	
82	11	first_win	1103	True	left	0	1	first_time	0.1125	
82	12	first_win	1447	False	right	0.5	2	first_time	0.125	
82	13	first_win	753	False	right	0.5	2	first_time	0.1375	
82	14	first_win	903	False	right	0.5	2	first_time	0.15	
82	15	first_win	1809	False	right	0.5	2	first_time	0.1625	
82	16	first_win	1474	False	right	0.5	2	first_time	0.175	
82	17	first_win	1106	False	right	0.5	2	first_time	0.1875	
82	18	first_win	1340	False	right	0.5	2	first_time	0.2	
82	19	first_win	844	True	left	0	1	first_time	0.2	
82	20	first_win	174	False	right	0.5	2	first_time	0.2125	
82	21	first_win	1565	False	right	0.5	2	first_time	0.225	
82	22	first_win	1989	False	right	0.5	2	first_time	0.2375	
82	23	first_win	2312	False	right	0.5	2	first_time	0.25	
82	24	first_win	1495	False	right	0.5	2	first_time	0.2625	
82	25	first_win	188	False	right	0.5	2	first_time	0.275	
82	26	first_win	241	False	right	0.5	2	first_time	0.2875	
82	27	first_win	880	False	right	0.5	2	first_time	0.3	
82	28	first_win	860	False	right	0.5	2	first_time	0.3125	
82	29	first_win	434	False	right	0.5	2	first_time	0.325	
82	30	first_win	564	False	right	0.5	2	first_time	0.3375	
82	31	first_win	564	False	right	0.5	2	first_time	0.35	
82	32	first_win	525	False	right	0.5	2	first_time	0.3625	
82	33	first_win	829	False	right	0.5	2	first_time	0.375	
82	34	first_win	589	False	right	0.5	2	first_time	0.3875	
82	35	first_win	239	False	right	0.5	2	first_time	0.4	
82	36	first_win	224	True	left	1	1	first_time	0.425	
82	37	first_win	707	True	left	1	1	first_time	0.45	
82	38	first_win	1472	False	right	0.5	2	first_time	0.4625	
82	39	first_win	2214	True	left	0	1	first_time	0.4625	
82	40	first_win	944	False	right	0.5	2	first_time	0.475	
82	41	first_win	2245	False	right	0.5	2	first_time	0.4875	
82	42	first_win	194	True	left	1	1	first_time	0.5125	
82	43	first_win	1185	True	left	1	1	first_time	0.5375	
82	44	first_win	1052	True	left	1	1	first_time	0.5625	
82	45	first_win	2239	True	left	0	1	first_time	0.5625	
82	46	first_win	1932	True	left	1	1	first_time	0.5875	
82	47	first_win	850	True	left	0	1	first_time	0.5875	
82	48	first_win	1210	False	right	0.5	2	first_time	0.6	
82	49	first_win	803	True	left	0	1	first_time	0.6	
82	50	first_win	379	True	left	1	1	first_time	0.625	
82	51	first_win	1000	True	left	0	1	first_time	0.625	
82	52	first_win	322	False	right	0.5	2	first_time	0.6375	
82	53	first_win	731	False	right	0.5	2	first_time	0.65	
82	54	first_win	228	False	right	0.5	2	first_time	0.6625	
