Mon Aug 21 10:43:53 2017	
181	98	first_win	240	True	right	0	4	first_time	1.1625	
181	99	first_win	68	True	right	1	4	first_time	1.1875	
181	100	first_win	423	True	right	1	4	first_time	1.2125	
181	1.25	left	first_to_mind	2	4	1	False	
181	2.5	right	first_to_mind	4	4	1	True	
181	0	left	0	2	4	1	False	
181	0	right	1.25	4	4	1	True	
181	0	left	2.5	2	4	1	False	
181	50	right	0	4	4	1	True	
181	100	left	1.25	2	4	1	False	
181	50	right	2.5	4	4	1	True	
181	4	left	confidence	2	4	1	False	

Mon Aug 21 10:54:49 2017
